screen_id	plate_id	plate_name	image_id	cell_line	strain	gene_identifier	phenotype_identifier	channels	pixel_size_x	pixel_size_y	imaging_method
3	2689	X_110406_S18	1308834	Not listed	aru1	SPAC3H1.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309322	Not listed	SPBC36B7.05c	SPBC36B7.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309112	Not listed	SPCC1393.09c	SPCC1393.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309358	Not listed	SPAC323.05c	SPAC323.05c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309058	Not listed	ero11	SPBC4F6.16c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1308907	Not listed	erd1	SPAC227.01c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309225	Not listed	SPAP8A3.03	SPAP8A3.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309219	Not listed	cwf11	SPBC646.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309136	Not listed	SPCC61.03	SPCC61.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2689	X_110406_S18	1309316	Not listed	gld1	SPAC13F5.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309385	Not listed	pli1	SPAC1687.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309755	Not listed	phb1	SPAC1782.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309605	Not listed	tco1	SPAC17G6.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309520	Not listed	etf2	SPAC1805.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309911	Not listed	Not listed	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309598	Not listed	atg4	SPAC19B12.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309707	Not listed	SPAC1F7.11c	SPAC1F7.11c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309833	Not listed	SPAC227.03c	SPAC227.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309411	Not listed	SPAC22F8.04	SPAC22F8.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309779	Not listed	SPAC23A1.07	SPAC23A1.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309394	Not listed	ubp7	SPAC23G3.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2690	X_110425_S5	1309701	Not listed	cnt6	SPAC26A3.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1309961	Not listed	SPAC27E2.03c	SPAC27E2.03c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310357	Not listed	gto2	SPAC30D11.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310375	Not listed	SPAC343.04c	SPAC343.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310021	Not listed	tip1	SPAC3C7.12	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310430	Not listed	SPAC3H1.05	SPAC3H1.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310177	Not listed	Not listed	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310393	Not listed	alg10	SPAC56F8.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310399	Not listed	acp2	SPAC631.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310291	Not listed	SPAC6B12.04c	SPAC6B12.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310297	Not listed	moc3	SPAC821.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310123	Not listed	ppk16	SPAC890.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2691	X_110425_S6	1310219	Not listed	dlc2	SPAC926.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299209	Not listed	rox3	SPCC1450.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299451	Not listed	skb5	SPCC24B10.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299223	Not listed	SPCC4B3.13	SPCC4B3.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299229	Not listed	SPCC645.13	SPCC645.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299650	Not listed	ucp12	SPCC895.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299427	Not listed	ksp1	SPBC16E9.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299577	Not listed	seh1	SPAC15F9.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299565	Not listed	rps2401	SPAC17G6.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299409	Not listed	Not listed	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299529	Not listed	pex13	SPAC3C7.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299541	Not listed	SPAC25G10.01	SPAC25G10.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2672	X_110428_S9	1299547	Not listed	SPBC36B7.08c	SPBC36B7.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310537	Not listed	SPBC8E4.02c	SPBC8E4.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310714	Not listed	mug55	SPCC1620.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310546	Not listed	SPCC584.16c	SPCC584.16c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310636	Not listed	rps1102	SPAC144.11	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310768	Not listed	spf31	SPBC1734.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310542	Not listed	SPBC215.10	SPBC215.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1311105	Not listed	SPAC1B3.01c	SPAC1B3.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310966	Not listed	SPAC683.02c	SPAC683.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310666	Not listed	ubi1	SPAC11G7.04	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1310834	Not listed	gcn5	SPAC1952.05	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1311002	Not listed	apm4	SPAC31A2.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2692	X_110429_S23	1311093	Not listed	SPAC5H10.12c	SPAC5H10.12c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298633	Not listed	SPAC977.05c	SPAC977.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1299054	Not listed	tea2	SPBC1604.20c	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298928	Not listed	nta1	SPBC23E6.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1299120	Not listed	SPBC405.06	SPBC405.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298687	Not listed	SPBPB2B2.08	SPBPB2B2.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1299114	Not listed	set5	SPCC1739.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298759	Not listed	SPCC794.10	SPCC794.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298641	Not listed	SPCC4B3.06c	SPCC4B3.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298789	Not listed	mug184	SPBC1773.09c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298681	Not listed	SPAC1565.03	SPAC1565.03	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1299199	Not listed	SPAC25B8.09	SPAC25B8.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2671	X_110429_S24	1298886	Not listed	SPAC589.10c	SPAC589.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311113	Not listed	cbf11	SPCC736.08	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311139	Not listed	trs8502	SPBC1734.07c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311260	Not listed	SPBC1198.07c	SPBC1198.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311272	Not listed	mug81	SPBC13G1.10c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311302	Not listed	ppt1	SPAC56F8.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311266	Not listed	pfd1	SPBC1D7.01	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311188	Not listed	mrc1	SPAC694.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311170	Not listed	SPAC3A11.10c	SPAC3A11.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311626	Not listed	ppk6	SPAC1805.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311320	Not listed	DarkMal3	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311399	Not listed	pac10	SPAC3H8.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2693	X_110502_S10	1311375	Not listed	ser2	SPBC3H7.07c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299785	Not listed	chp1	SPAC18G6.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299895	Not listed	fus1	SPAC20G4.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300124	Not listed	sec74	SPAC26F1.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299805	Not listed	mvp1	SPAC3A11.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300094	Not listed	rev3	SPAC688.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300256	Not listed	gde1	SPAPB1E7.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300189	Not listed	amo1	SPBC15D4.10c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300238	Not listed	SPBC21C3.14c	SPBC21C3.14c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1300088	Not listed	pmr1	SPBC31E1.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299817	Not listed	dsc1	SPBC947.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299811	Not listed	ubp5	SPCC188.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2673	X_110502_S12	1299955	Not listed	DarkMal3	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311689	Not listed	lon1	SPAC22F3.06c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1312086	Not listed	SPAC3H5.08c	SPAC3H5.08c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1312194	Not listed	bob1	SPBC215.02	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311761	Not listed	rga8	SPAC13A11.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311857	Not listed	SPAC959.06c	SPAC959.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311917	Not listed	SPAC14C4.07	SPAC14C4.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1312128	Not listed	mms1	SPAC3H8.05c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311959	Not listed	pom152	SPBC29A10.07	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311893	Not listed	mug122	SPCC1682.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1312170	Not listed	SPCC584.11c	SPCC584.11c	CMPO_0000371	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1311953	Not listed	DarkMal3	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2694	X_110503_S11	1312032	Not listed	rho2	SPAC16.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300361	Not listed	tma20	SPBC31F10.12	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300628	Not listed	efc25	SPBC336.03	CMPO_0000366	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300819	Not listed	fap1	SPBC354.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300688	Not listed	SPBC428.15	SPBC428.15	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300729	Not listed	ppk29	SPBC557.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300609	Not listed	SPBC660.10	SPBC660.10	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300807	Not listed	rpl4301	SPBC800.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300597	Not listed	DarkMal3	Not Listed	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300439	Not listed	abo2	SPBP22H7.05c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300433	Not listed	SPBPB2B2.05	SPBPB2B2.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300488	Not listed	pet127	SPCC1183.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2674	X_110503_S8	1300530	Not listed	twf1	SPCC126.06	CMPO_0000383	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1300937	Not listed	hsp3106	SPAC22E12.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301391	Not listed	mph1	SPBC106.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301053	Not listed	atp15	SPBC31F10.15c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301330	Not listed	SPCC622.01c	SPCC622.01c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301167	Not listed	hrp3	SPAC3G6.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301077	Not listed	SPAC26A3.17c	SPAC26A3.17c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301415	Not listed	SPAC186.06	SPAC186.06	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301216	Not listed	rpl1002	SPAP7G5.05	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301354	Not listed	SPBC651.04	SPBC651.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301017	Not listed	SPAPJ691.02	SPAPJ691.02	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301083	Not listed	rps002	SPAPJ698.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2675	X_110505_S27	1301240	Not listed	rtr1	SPAC23A1.16c	CMPO_0000116	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312265	Not listed	mel1	SPAC869.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312459	Not listed	mni1	SPBC19C7.01	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312525	Not listed	SPCC306.02c	SPCC306.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312650	Not listed	kap113	SPCC1322.06	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312283	Not listed	rpl801	SPAC1F7.13c	CMPO_0000383	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312596	Not listed	rps3002	SPBC19G7.03c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312273	Not listed	SPAC1687.08	SPAC1687.08	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312614	Not listed	omt2	SPAC27D7.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312507	Not listed	SPBC29A10.16c	SPBC29A10.16c	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312590	Not listed	sry1	SPCC320.14	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312411	Not listed	ies6	SPAC222.04c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2695	X_110505_S28	1312337	Not listed	SPBC354.04	SPBC354.04	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301513	Not listed	SPAC18B11.02c	SPAC18B11.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301839	Not listed	csk1	SPAC1D4.06c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301707	Not listed	hem3	SPAC24B11.13	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1302020	Not listed	set8	SPAC3C7.09	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301555	Not listed	atg1801	SPAC589.07c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301567	Not listed	SPAC890.05	SPAC890.05	CMPO_0000438	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301719	Not listed	SPBC119.16c	SPBC119.16c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
3	2676	X_110506_S19	1301537	Not listed	SPBC16E9.02c	SPBC16E9.02c	Not Listed	GFP:endogenous alpha tubulin 2;Cascade blue:growth media	1376	1040	spinning disk confocal microscopy
